Unnamed: 0,Unternehmensname Latin alphabet,Inactive,Quoted,Branch,OwnData,Woco,ISO Ländercode,NACE Rev. 2 Core Code (4 Ziffern),Konsolidierungscode,Letztes verf. Jahr,Betriebsertrag (Umsatz) tsd EUR Letztes verf. Jahr,Anzahl der Mitarbeiter Letztes verf. Jahr,EBITDA tsd EUR Letztes verf. Jahr,AI_FDE_Match,Screening_Reasoning
621.0,CALEO CONSULTING GMBH - REPRAESENTANZ WIEN ZWEIGNIEDERLASSUNG OESTERREICH,Nein,Nein,Nein,Nein,Nein,AT,6209,U1,2024,9226.63187,n.v.,1772.5107,False,"Caleo Consulting specializes in SAP implementation, business process optimization, and standard ERP consulting rather than custom AI development or data engineering. Their core value proposition centers on SAP S/4HANA migration and operational software support rather than the deployment of AI pipelines or proprietary RAG systems. As a traditional business process consultancy, they do not align with the FDE thesis requiring advanced AI engineering capabilities."
622.0,BOC PRODUCTS & SERVICES AG,Nein,Nein,Nein,Nein,Nein,AT,6209,U1,2024,9932.91388,n.v.,1503.35406,False,"BOC Products & Services AG focuses on Business Process Management (BPM), Governance, Risk, and Compliance (GRC), and Enterprise Architecture through their flagship software suites like ADONIS and ADOIT. While they are a sophisticated software vendor with strong engineering capabilities, their business model is centered on proprietary, standardized process modeling tools rather than custom 'Forward Deployed Engineering' services for bespoke AI integration. They do not fit our specific thesis of being a custom AI deployment consultancy or RAG-focused pipeline integrator."
623.0,PROMATIC - W,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,9768.12,41,1146.568,False,"PROMATIC-W primarily operates as an industrial automation and machine integration specialist, focusing on physical production line systems rather than digital AI software engineering. Their service portfolio is heavily centered on mechanical engineering, PLC programming, and physical system commissioning for manufacturing environments. They lack the core competencies in LLM integration, RAG systems, or modern software development workflows required for an AI Forward Deployed Engineering thesis."
624.0,VERVE GROUP SERVICES GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2023,9103.013,n.v.,2502.841,False,"Verve Group Services GmbH primarily operates as a global brand tech and digital advertising platform, focusing on programmatic advertising, mobile marketing, and ad-tech monetization solutions. While they utilize machine learning for ad targeting and optimization, their business model is concentrated on advertising technology products and media services rather than providing custom 'Forward Deployed Engineering' or enterprise-grade AI integration services. They do not meet the criteria for a custom AI systems integrator or consultancy focused on deploying bespoke RAG or multi-agent workflows for the broader enterprise market."
625.0,ONEVISION SOFTWARE AG,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,9537.35334,52,2164.651269,False,"OneVision Software AG is a specialized ISV that focuses primarily on automated workflow software for the printing and media industry, specifically prepress and large-format printing. Their product stack is tailored to niche industrial automation rather than building general-purpose enterprise AI pipelines, RAG systems, or multi-agent workflows. Consequently, they lack the horizontal AI engineering focus required to align with the FDE investment thesis."
626.0,INTOPIX,Nein,Nein,Nein,Nein,Ja,BE,2611,U1,2025,8436.136,35,2891.108,False,"intoPIX specializes in hardware-based image and video processing, specifically providing IP cores for JPEG 2000, TICO-RAW, and SMPTE ST 2110 compression, which falls under NACE 2611 (manufacture of electronic components). Their business model is centered on hardware-accelerated video technology rather than custom software AI deployment, RAG systems, or enterprise multi-agent workflows. As a semiconductor IP provider, they do not align with our investment thesis focused on FDE and enterprise AI application engineering."
627.0,123ERFASST.DE GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,9478.61387,29,4919.55568,False,"123ERFASST.DE GMBH specializes in mobile time recording and operational data acquisition software for the construction and trade industries. Their business model is primarily focused on a specific, vertical-oriented SaaS product rather than providing bespoke AI engineering, custom RAG architecture, or forward-deployed consultancy services. They do not meet the criteria for a technical pivot toward high-end AI deployment services as required by the investment thesis."
628.0,IGEFI GROUP S. A R.L.,Nein,Nein,Nein,Nein,Nein,LU,6201,U2,2024,9467.386,n.v.,1970.148,False,"IGEFI Group is primarily a holding company that focuses on investment activities and financial asset management rather than providing custom software engineering or AI deployment services. While the NACE code 6201 is technically assigned to its holding structure, the entity does not operate as a technical consultancy or a developer of AI pipelines. It lacks the service-oriented business model required for an AI Forward Deployed Engineering investment."
629.0,INFRONT,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,9428.252,22,1662.42,True,"INFRONT is a well-established Belgian software engineering firm specializing in bespoke digital solutions, data integration, and complex cloud architecture. Their focus on high-end software development and technical consultancy provides the necessary foundation and engineering talent to pivot toward AI Forward Deployed Engineering, specifically in developing custom AI pipelines and enterprise-grade data workflows. They represent a high-potential acquisition target for scaling AI capabilities within the enterprise space."
630.0,G.I.M. - GEOGRAPHIC INFORMATION MANAGEMENT,Nein,Nein,Nein,Nein,Nein,BE,4646,U1,2024,9338.766,40,2456.535,False,"G.I.M. specializes in geographic information management, GIS consulting, and spatial data infrastructure, which falls under domain-specific geospatial engineering rather than general-purpose AI Forward Deployed Engineering. While they utilize spatial AI and advanced analytics, their core business model is tied to specialized GIS projects and data management services rather than providing scalable, enterprise-wide AI pipeline or RAG infrastructure. Consequently, they do not align with our specific thesis focused on the deployment of custom AI-agnostic software pipelines."
631.0,CARDIS REYNOLDS GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,9323.08523,67,2049.09629,False,"CARDIS REYNOLDS GMBH is a niche service provider primarily focused on business consulting, corporate strategy, and organizational development rather than technical engineering or AI deployment. The company lacks the cloud architecture, custom software development, and machine learning infrastructure required to meet our AI Forward Deployed Engineering (FDE) thesis. They do not demonstrate the technical depth or engineering talent pool necessary to transition into building proprietary AI pipelines or RAG systems."
632.0,MAILSTORE SOFTWARE GMBH,Nein,Nein,Nein,Nein,Nein,DE,6209,U1,2024,8947.83704,44,6315.87906,False,"MailStore Software GmbH is a specialized product company focused exclusively on email archiving and compliance solutions for SMEs. Their business model revolves around a proprietary, static software product rather than custom engineering, AI deployment, or RAG-based integration services. Consequently, they do not align with our thesis for a forward-deployed engineering firm capable of scaling complex AI agentic workflows."
633.0,IZIKO,Nein,Nein,Nein,Nein,Nein,BE,6201,U1,2024,9167.369,35,1407.037,True,"IZIKO specializes in high-end data engineering, cloud-native architecture, and machine learning implementation, which directly aligns with the 'High Potential' criteria for FDE. Their focus on custom data pipeline design and software development provides the necessary technical foundation to scale advanced AI and LLM-based RAG solutions for enterprise clients. By operating as a sophisticated engineering partner rather than a low-value IT shop, they possess the talent density required to execute complex AI deployment projects."
